source_node,target_node,length,highway,name,maxspeed,oneway,lanes,surface
1886801583,2314613151,9.542,residential,Rua Centralina,,False,,
1886801583,2314613113,140.178,secondary,Avenida Juscelino Kubitschek,,True,,
1886801587,1886801583,103.666,secondary,Avenida Juscelino Kubitschek,,True,,
1886801589,2612508721,33.342,residential,Rua Dona Nilda,,True,,
1886801589,2370749041,30.115000000000002,secondary,Avenida Juscelino Kubitschek,,True,,
1886830694,6212333773,632.418,trunk,Anel Rodoviário Presidente Tancredo Neves,80,True,,
1886830694,1886830718,285.88300000000004,trunk_link,,,True,,
1886830696,1886830698,59.979,trunk,,60,True,,
1886830696,4764414351,359.93100000000004,trunk,,80,False,,
1886830698,1344107789,58.513999999999996,trunk,,60,True,,
1886830698,4749534399,503.05,unclassified,,,False,,
1886830700,1886830696,56.370000000000005,trunk,,60,True,,
1886830700,8304968496,198.997,unclassified,,,False,,
1886830709,1886830700,35.922,trunk,,60,True,,
1886830709,1344107789,49.914,trunk_link,,,True,,
1886830715,6212333751,55.394,trunk_link,Pista Marginal da MG-050,,True,,
1886830718,1886830709,40.791,trunk,,60,True,,
1886830736,6212333737,48.056,secondary,Pista marginal da MG-050,,True,,
1886830736,1886830744,36.817,trunk,,60,True,,
1886830738,1886830715,126.21799999999999,trunk_link,Pista Marginal da MG-050,,True,,
1886830738,1886830718,63.728,trunk,,60,True,,
1886830744,1886830750,81.443,trunk,,60,True,,
1886830744,6212333773,257.675,trunk_link,,,True,,
1886830750,1886830738,99.91899999999998,trunk,Pista Marginal da MG-050,,True,,
1886830803,8305163964,19.489,secondary,Pista marginal da MG-050,,True,,
1886830803,6212333770,361.287,trunk,Anel Rodoviário Presidente Tancredo Neves,80,True,,
1886830805,1886830803,125.591,trunk,Anel Rodoviário Presidente Tancredo Neves,80,True,,
1886849813,7793375925,12.61,trunk,Anel Rodoviário Presidente Tancredo Neves,,True,,
1886849813,1511920589,59.04900000000001,trunk_link,,,True,,
1886849818,1434987102,49.564,trunk,Anel Rodoviário Presidente Tancredo Neves,,True,,
1886850196,1886849813,51.6,trunk,Anel Rodoviário Presidente Tancredo Neves,,True,,
1886853694,1434992494,135.87099999999998,trunk,,40,True,,
1886853694,2313675762,368.607,trunk,,60,False,,
1886873777,1886873779,110.647,secondary,Pista marginal da MG-050,,True,,
1886873777,6212333737,240.983,secondary,Pista marginal da MG-050,,False,,
1886873778,1886830750,292.52099999999996,secondary,Pista Marginal da MG-050,,True,,
1886873779,8305464592,26.543,secondary,Pista marginal da MG-050,,True,,
1886873780,4927440195,14.38,secondary,Pista Marginal da MG-050,,True,,
1886873788,1886873780,363.9,secondary,"['Pista Marginal da MG-050', 'Pista marginal da MG-050']",,True,,
1886873788,1886873780,363.69900000000007,unclassified,,,True,,
1886873794,1886873788,225.36100000000002,secondary,Pista marginal da MG-050,,True,,
1886873794,6212333770,84.19800000000001,trunk_link,,,True,,
1886873805,2375113514,90.194,secondary,Pista Marginal da MG-050,,True,,
1886873819,2386538697,203.357,secondary,Pista Marginal da MG-050,,True,,
1886873831,1886873835,91.797,trunk,Anel Rodoviário Presidente Tancredo Neves,80,True,,
1886873831,1886873832,28.08,secondary,Pista marginal da MG-050,,True,,
1886873832,8251782254,20.184,residential,Alameda Rio Paranaíba,,True,,
1886873832,1886873836,53.144999999999996,secondary,Pista marginal da MG-050,,True,,
1886873834,3572086565,6.974,residential,Alameda Rio Paranaíba,,False,,
1886873834,2313691731,257.576,secondary,"['Pista Marginal da MG-050', 'Pista marginal da MG-050']",,True,,
1886873835,2386538708,406.37300000000005,trunk,Anel Rodoviário Presidente Tancredo Neves,80,True,,
1886873835,1434987103,1561.3499999999995,trunk,Anel Rodoviário Presidente Tancredo Neves,80,False,,
1886873836,2313648812,49.005,secondary,Pista marginal da MG-050,,True,,
1886873844,2313648881,105.976,residential,Alameda Rio da Palma,,False,,
1886873844,3572086696,104.832,secondary,"['Pista Marginal da MG-050', 'Pista marginal da MG-050']",,True,,
1886929983,10093715241,917.549,trunk,"['Avenida Governador Magalhães Pinto', 'Anel Rodoviário Presidente Tancredo Neves']","['60', '80']",True,2,
1886929983,8972530508,135.51100000000002,trunk_link,,,True,,
1886929992,1344107787,279.282,trunk,Anel Rodoviário Presidente Tancredo Neves,,True,,
1886929992,1886929999,563.404,trunk,Anel Rodoviário Presidente Tancredo Neves,80,True,1,
1886929999,8366691624,390.60499999999996,trunk,Anel Rodoviário Presidente Tancredo Neves,80,True,1,
1886929999,11053127035,36.608,trunk,,60,True,,
1886930004,1886930027,104.19999999999999,trunk,,40,True,,
1886930004,10093743408,370.276,"['trunk', 'trunk_link']",,60,True,,
1886930027,7629559881,53.966,secondary,Avenida Governador Magalhães Pinto,60,True,,
1886930027,1344107912,125.89999999999999,trunk,,40,True,,
1886930037,8170266112,134.065,residential,Rua Guaporé,,False,,
1886930037,2314962599,116.444,residential,Rua Guaporé,,False,,
1886930037,2313691754,72.182,secondary,Rua Pernambuco,40,False,3,
1886930037,2313691756,74.494,secondary,Rua Pernambuco,40,False,3,
1886930039,2290683584,93.409,secondary,Rua Pernambuco,40,True,3,
1886930039,2313691756,75.974,secondary,Rua Pernambuco,40,False,3,
1886930039,2314962601,115.441,residential,Rua Pará,,False,,
1886930040,1886930042,95.391,secondary,Rua Pernambuco,40,True,3,
1886930040,2314962603,113.984,secondary,Avenida Paraná,40,True,,
1886930042,3572086564,142.406,secondary,Rua Espírito Santo,40,True,,
1886930042,1886930043,98.473,secondary,Rua Pernambuco,40,True,3,
1886930043,2375040734,142.743,residential,Avenida Amazonas,,False,,
1886930043,2314962605,114.916,residential,Avenida Amazonas,,False,,
1886930043,1886930045,93.849,secondary,Rua Pernambuco,40,True,3,
1886930045,3572086568,142.327,residential,Rua Maranhão,,False,,
1886930045,2314962606,112.543,residential,Rua Maranhão,,False,,
1886930045,1886930046,93.988,secondary,Rua Pernambuco,40,True,3,
1886930046,3572086572,142.559,residential,Rua Mato Grosso,,False,,
1886930046,2314962608,112.523,residential,Rua Mato Grosso,,False,,
1886930046,1886930048,95.346,secondary,Rua Pernambuco,40,True,3,
1886930048,3572086581,141.301,residential,Rua Bahia,,False,,
1886930048,2314962610,113.96,residential,Rua Bahia,,False,,
1886930048,1886930050,102.483,secondary,Rua Pernambuco,40,True,3,
1886930050,2314962612,114.951,residential,Rua Rio Grande do Sul,,True,,
1886930050,1886930067,114.451,secondary,Rua Pernambuco,40,True,3,
1886930067,1886930068,182.085,secondary,Rua Pernambuco,40,True,3,
1886930067,3572086584,141.333,residential,Avenida Sete de Setembro,,True,,
1886930068,3813396905,75.526,secondary,Rua Pernambuco,40,True,3,
1886930068,2314962618,114.779,residential,Rua 21 de Abril,,False,,
1886930070,2364654645,140.317,residential,Avenida Antônio Olimpio de Morais,,True,,
1886930070,2296333882,175.633,secondary,Rua Pernambuco,40,True,3,
1886930070,2364658683,116.485,residential,Avenida Antônio Olimpio de Morais,,False,,
1886930074,2364646527,136.686,secondary,Avenida Getúlio Vargas,40,True,,
1886930074,3813397325,117.55300000000001,residential,Avenida Getúlio Vargas,40,False,,
1887023705,3571570449,93.928,residential,Rua Campos Gerais,,False,,
1887023705,2974542942,95.684,residential,Rua Campos Gerais,,False,,
1887023705,1736099424,95.274,secondary,Avenida Paraná,40,True,2,
1887023707,1736099412,96.701,residential,Avenida Amazonas,,False,,
1887023707,2974542942,94.984,residential,Rua Campos Gerais,,False,,
1887023707,1736099430,94.928,residential,Avenida Amazonas,,False,,
1887023707,1771517289,94.964,residential,Rua Campos Gerais,,False,,
1887023713,7793202632,35.663000000000004,residential,Rua Ferrovário Anizio Viriato,,False,,
1887023713,6221846952,177.82600000000002,trunk,,60,False,,
1887023713,6797639731,174.11,trunk,,60,False,,
1887023725,3813429130,13.894,residential,,,False,,
1887023725,1434988147,48.826,secondary,Avenida Paraná,40,True,,
1887023725,1511920580,65.146,trunk_link,,40,True,,
1887023730,1511920592,34.143,trunk,,60,False,,
1887023730,1887023725,45.728,secondary,Avenida Paraná,,True,,
1887023730,6221846938,72.14500000000001,trunk,,60,False,,
1887505781,7860044306,70.702,trunk_link,,,True,,
1887505781,2987575146,56.956999999999994,trunk,,80,False,,
1887505781,4747763974,1720.3069999999998,trunk,Rodovia Deputado Jaime Martins do Espírito Santo,80,False,,
1887505789,2987575169,63.687,secondary,,,True,,
1887505789,7802855627,723.5740000000001,secondary,,,False,,
1951000852,1998019768,454.936,tertiary,Estrada Presidente Tancredo Neves,,False,,
1951000852,8400946138,287.941,unclassified,,,False,,
1951000874,1998018451,524.7449999999999,tertiary,Rua Narcísio Elias,,False,,
1951000874,1998019768,192.509,tertiary,Estrada Presidente Tancredo Neves,,False,,
1951000874,1951059222,100.68100000000001,residential,Rua Narcísio Elias,,False,,
1951058875,4496791600,1867.766,tertiary,Estrada Presidente Tancredo Neves,,False,,
1951058875,3971316350,1493.426,tertiary,Estrada Presidente Tancredo Neves,,False,,
1951058875,4496791640,204.91700000000003,tertiary,,,False,,
1951059020,1951059182,3186.406,tertiary,Estrada Presidente Tancredo Neves,,False,,
1951059020,1951059111,778.6869999999999,tertiary,Estrada Presidente Tancredo Neves,,False,,
1951059020,4496941258,50.06,unclassified,,,False,,
1951059111,4496791382,35.793,unclassified,Rua da Conferência,,False,,
1951059111,1998018452,201.518,tertiary,Rua Manoel Valinhas,,False,,
1951059111,1951059020,778.6869999999999,tertiary,Estrada Presidente Tancredo Neves,,False,,
1951059134,1998018467,72.479,residential,Rua Manoel Valinhas,,False,,
1951059134,1998018469,54.563,tertiary,Rua Antônio Delfino,,False,,
1951059134,1998018451,170.95800000000003,tertiary,"['Rua Narcísio Elias', 'Rua Frei Hilário']",,False,,
1951059134,1998018452,130.096,tertiary,Rua Manoel Valinhas,,False,,
1951059182,4496791455,3018.2230000000004,tertiary,Estrada Presidente Tancredo Neves,,False,1,
1951059182,1951059020,3186.406,tertiary,Estrada Presidente Tancredo Neves,,False,,
1951059182,3124608062,1610.2220000000002,tertiary,,,False,,
1951059222,1951000874,100.681,residential,Rua Narcísio Elias,,False,,
1951117808,1951117826,1018.9820000000001,unclassified,,,False,,
1951117808,11357302818,877.7760000000001,trunk,,80,False,,
1951117808,1951156135,404.55699999999996,trunk,,80,False,,
1951117826,1951117808,1018.982,unclassified,,,False,,
1951117826,4740557364,1319.5590000000002,unclassified,,,False,,
1951117826,1951117830,135.917,unclassified,,,False,,
1951117830,4748121589,1170.903,unclassified,,,False,,
1951117830,1951117826,135.917,unclassified,,,False,,
1951117830,1951117842,383.139,unclassified,,,False,,
1951117838,1951117842,44.059,unclassified,,,False,,
1951117842,1951117838,44.059,unclassified,,,False,,
1951117842,1951117845,122.731,unclassified,,,False,,
1951117842,1951117830,383.13900000000007,unclassified,,,False,,
1951117845,1951117846,48.663,tertiary,,,False,,
1951117845,1951117842,122.731,unclassified,,,False,,
1951117845,4740557391,1540.393,unclassified,,,False,,
1951117846,1951117845,48.663,tertiary,,,False,,
1951117846,4747763262,1478.991,unclassified,,,False,,
1951117846,1951117890,571.318,unclassified,,,False,,
1951117872,1951117890,242.48299999999998,unclassified,,,False,,
1951117872,4747970945,1218.109,unclassified,,,False,,
1951117872,1951117907,1080.0640000000003,unclassified,,,False,,
1951117890,4747970831,778.6239999999999,unclassified,,,False,,
1951117890,1951117846,571.318,unclassified,,,False,,
1951117890,1951117872,242.483,unclassified,,,False,,
1951117907,4747970945,1017.1179999999999,unclassified,,,False,,
1951117907,1951117938,1264.239,unclassified,,,False,,
1951117907,1951117872,1080.0639999999999,unclassified,,,False,,
1951117907,4740557408,1750.1200000000001,unclassified,,,False,,
1951117938,1951117907,1264.2389999999998,unclassified,,,False,,
1951117938,1951117970,1218.082,unclassified,,,False,,
1951117938,4747970804,1587.138,unclassified,,,False,,
1951117970,1951118061,1044.212,tertiary,,,False,,
1951117970,1951117938,1218.082,unclassified,,,False,,
1951117970,3126909643,2883.285,unclassified,,,False,,
1951118009,4748120518,133.58,tertiary,,,False,,
1951118009,1951118035,150.939,tertiary,,,False,,
1951118009,1951118148,1203.1129999999998,tertiary,,,False,,
1951118035,4748121127,87.776,residential,,,False,,
1951118035,1951118044,173.066,tertiary,,,False,,
1951118035,1951118009,150.93900000000002,tertiary,,,False,,
1951118044,4748121125,24.477,tertiary,,,False,,
1951118044,1951118035,173.066,tertiary,,,False,,
1951118044,4748120506,104.50999999999999,residential,,,False,,
1951118061,1951117970,1044.212,tertiary,,,False,,
1951118061,4748121125,381.577,tertiary,,,False,,
1951118061,4748120486,855.842,unclassified,,,False,,
1951118148,4747970705,382.561,tertiary,,,False,,
1951118148,4496941613,1038.153,tertiary,,,False,,
1951118148,1951118009,1203.1129999999996,tertiary,,,False,,
1951156060,2319068099,1969.386,tertiary,,,False,,
1951156060,2987575159,55.116,tertiary,,,True,,
1951156135,1951117808,404.557,trunk,,80,False,,
1951156135,4740557350,448.46099999999996,trunk,,80,False,,
1951156135,4748121553,2209.1549999999993,unclassified,,,False,,
1951156135,11357302831,532.446,unclassified,,,False,,
1952939948,2314943248,6.222,tertiary,Rua Rinaldo Fabrini,,False,,
1952939948,2314943264,129.77100000000002,residential,Rua Geraldo Paula Pereira,,False,,
1952939948,2314943252,107.08000000000001,tertiary,Rua Rinaldo Fabrini,,False,,
1952939952,2314943262,53.954,residential,Rua Expedita Brandão Vieira,,False,,
1952939952,2314938802,35.249,tertiary,Rua Rinaldo Fabrini,,False,,
1952939952,2314943252,71.885,tertiary,Rua Rinaldo Fabrini,,False,,
1952939955,2314938800,138.125,residential,Rua Mozart Nogueira Soares,,False,,
1952939955,2314943276,72.04400000000001,tertiary,Rua Rinaldo Fabrini,,False,,
1952939955,2314938802,73.02099999999999,tertiary,Rua Rinaldo Fabrini,,False,,
1952939999,3813433449,46.406,residential,Rua Mangueira,,False,,
1952939999,3813433448,68.801,residential,Rua Cacoco,,False,,
1952939999,3813433451,36.872,residential,Rua Cacoco,,False,,
1952940003,1952940013,136.819,residential,Rua Antônio Cassiano de Alcantra,,False,,
1952940003,1952940005,23.389,residential,Rua Cacoco,,False,,
1952940003,3813433448,116.946,residential,Rua Cacoco,,False,,
1952940005,1952940003,23.389,residential,Rua Cacoco,,False,,
1952940005,3813433458,62.532,residential,,,False,,
1952940005,3813433457,81.685,residential,Rua Cacoco,,False,,
1952940013,3813433459,78.683,residential,Rua Mangueira,,False,,
1952940013,3813433449,74.088,residential,Rua Mangueira,,False,,
1952940013,4740557337,161.797,residential,Rua Antônio Cassiano de Alcantra,,False,,
1952940013,1952940003,136.819,residential,Rua Antônio Cassiano de Alcantra,,False,,
1952940014,3813433450,76.885,tertiary,Rua Limeira,,True,,
1952940014,4740557337,9.945,residential,Rua Antônio Cassiano de Alcantra,,False,,
1952940017,3813449236,85.767,residential,,,False,,
1952940018,3813449193,74.984,tertiary,,,False,,
1952940018,3813449187,71.652,residential,,,False,,
1952940018,1952940020,160.813,tertiary,Rua Angico,,False,,
1952940018,3813449236,158.251,tertiary,Rua Angico,,False,,
1952940020,3813449194,75.343,residential,Rua Goiabeira,,False,,
1952940020,3813449188,78.489,residential,Rua Goiabeira,,False,,
1952940020,1952940018,160.813,tertiary,Rua Angico,,False,,
1952940020,1952940021,159.833,tertiary,Rua Angico,,False,,
1952940021,3813449195,74.449,residential,Rua Figueira,,False,,
1952940021,3813449189,75.119,residential,Rua Figueira,,False,,
1952940021,1952940022,158.698,tertiary,Rua Angico,,False,,
1952940021,1952940020,159.833,tertiary,Rua Angico,,False,,
1952940022,6797639750,151.494,residential,Rua Mangueira,,False,,
1952940022,3813449190,72.904,residential,Rua Mangueira,,False,,
1952940022,4747123888,26.913,tertiary,Rua Angico,,False,,
1952940022,1952940021,158.698,tertiary,Rua Angico,,False,,
1952940023,3813449191,76.761,tertiary,Rua Limeira,,True,,
1952940023,4740557326,9.764,tertiary,Rua Angico,,False,,
1952940049,1434992500,195.743,tertiary,Cajueiro,,False,,
1952940049,1344107828,581.8230000000001,tertiary,,30,False,,
1952940049,8323701080,345.01300000000003,"['residential', 'unclassified']",Rua Mangueira,30,False,,
1998018451,1998018467,111.703,residential,Rua Vitor Greco,,False,,
1998018451,1951059134,170.958,tertiary,"['Rua Narcísio Elias', 'Rua Frei Hilário']",,False,,
1998018451,1951000874,524.7450000000001,tertiary,Rua Narcísio Elias,,False,,
1998018452,1998018465,50.614,residential,Rua da Conferência,,False,,
1998018452,1951059111,201.518,tertiary,Rua Manoel Valinhas,,False,,
1998018452,1951059134,130.096,tertiary,Rua Manoel Valinhas,,False,,
1998018465,1998018452,50.614,residential,Rua da Conferência,,False,,
